Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2022-10-17,Smartwatch,Electronics,East,8,456,90.24
2023-02-10,Camera,Electronics,West,7,5355,1143.16
2024-03-04,Camera,Electronics,West,1,972,261.91
2022-01-08,Headphones,Accessories,South,5,3290,797.82
2022-11-24,Laptop,Electronics,East,1,735,139.31
2024-10-24,Tablet,Electronics,North,3,3336,798.26
2022-10-03,Keyboard,Accessories,West,3,2082,346.53
2024-07-18,Keyboard,Accessories,East,2,1340,129.89
2022-03-13,Laptop,Electronics,East,5,1160,227.13
2024-09-21,Monitor,Accessories,East,4,1272,299.84
2022-01-14,Printer,Office,West,3,2817,588.47
2024-03-05,Monitor,Accessories,East,3,1464,264.67
2023-02-13,Headphones,Accessories,West,1,307,60.51
2022-10-01,Tablet,Electronics,West,6,5706,1306.92
2024-05-25,Headphones,Accessories,North,1,1112,100.47
2023-07-15,Keyboard,Accessories,West,1,1147,133.48
2023-02-11,Laptop,Electronics,North,2,330,66.57
2023-07-12,Monitor,Accessories,North,4,2176,250.89
2022-03-19,Headphones,Accessories,South,7,7616,1317.79
2024-07-16,Printer,Office,North,1,1091,258.3
2024-04-03,Tablet,Electronics,East,2,1026,279.76
2024-11-17,Tablet,Electronics,West,2,210,42.04
2022-09-17,Printer,Office,North,2,180,10.78
2024-09-12,Tablet,Electronics,North,4,380,72.88
2023-08-13,Monitor,Accessories,West,8,7664,1580.55
2022-10-22,Smartphone,Electronics,East,8,6056,1029.9
2022-01-28,Mouse,Accessories,North,6,606,104.52
2024-03-30,Monitor,Accessories,North,3,750,193.86
2024-12-11,Printer,Office,East,2,1218,218.88
2023-03-26,Laptop,Electronics,West,2,2162,355.45
2023-03-13,Headphones,Accessories,East,9,2223,347.01
2023-09-19,Smartphone,Electronics,West,7,4452,920.05
2022-02-08,Printer,Office,West,1,184,50.19
2022-04-05,Headphones,Accessories,North,3,288,77.38
2024-01-24,Camera,Electronics,West,2,834,150.12
2023-08-20,Keyboard,Accessories,East,5,4025,923.17
2023-09-08,Headphones,Accessories,West,7,4732,1084.28
2022-05-19,Headphones,Accessories,West,5,4025,407.72
2023-07-15,Printer,Office,South,8,2416,500.93
2024-03-16,Tablet,Electronics,North,7,1897,524.69
2022-04-16,Mouse,Accessories,East,4,840,190.13
2022-01-02,Mouse,Accessories,North,8,6600,360.45
2022-10-20,Laptop,Electronics,West,2,2362,342.27
2024-02-04,Headphones,Accessories,South,6,2958,577.27
2024-03-22,Tablet,Electronics,East,1,477,56.49
2022-06-04,Keyboard,Accessories,North,3,942,84.8
2023-01-21,Camera,Electronics,East,2,2084,586.72
2023-08-16,Tablet,Electronics,West,6,4584,473.37
2022-05-28,Printer,Office,East,1,1118,319.28
2024-04-30,Mouse,Accessories,North,9,4005,652.15
2024-03-04,Smartwatch,Electronics,East,5,4610,1293.37
2024-10-14,Keyboard,Accessories,South,1,551,86.84
2022-08-05,Printer,Office,West,1,75,19.29
2023-12-19,Mouse,Accessories,South,6,6576,1899.67
2023-03-26,Printer,Office,North,6,6432,1410.52
2022-08-08,Headphones,Accessories,South,7,7763,1444.27
2024-03-02,Monitor,Accessories,East,7,2240,622.29
2022-12-04,Headphones,Accessories,East,6,5298,1209.88
2023-07-15,Smartwatch,Electronics,North,2,116,32.27
2022-02-02,Tablet,Electronics,East,8,6728,1140.19
2022-12-02,Monitor,Accessories,North,5,490,55.59
2024-01-26,Monitor,Accessories,North,7,2765,699.86
2022-04-21,Smartphone,Electronics,West,8,2680,598.97
2023-08-19,Camera,Electronics,East,2,2174,335.37
2024-04-11,Monitor,Accessories,North,9,5562,1258.12
2022-09-27,Smartphone,Electronics,East,8,9208,2595.33
2024-08-31,Smartphone,Electronics,West,4,4512,546.71
2024-03-04,Camera,Electronics,West,9,7974,1965.96
2022-04-30,Monitor,Accessories,East,6,4944,1335.04
2022-03-19,Printer,Office,South,3,1611,234.84
2024-07-05,Smartwatch,Electronics,West,9,4599,618.89
2024-03-21,Laptop,Electronics,East,6,4380,419.3
2024-10-20,Headphones,Accessories,South,2,2376,580.26
2023-01-03,Monitor,Accessories,South,9,6588,1800.9
2022-01-05,Mouse,Accessories,East,5,3745,720.08
2022-06-18,Camera,Electronics,North,5,5305,1389.25
2023-05-19,Tablet,Electronics,North,8,1608,332.12
2024-07-18,Monitor,Accessories,East,9,4977,745.81
2022-02-09,Smartphone,Electronics,East,7,4529,273.97
2024-04-15,Camera,Electronics,West,7,4690,319.42
2024-11-12,Keyboard,Accessories,East,4,2424,544.07
2024-11-27,Keyboard,Accessories,North,6,3594,610.77
2022-05-03,Keyboard,Accessories,North,7,3962,491.9
2024-03-14,Camera,Electronics,East,2,944,149.38
2022-12-20,Smartwatch,Electronics,West,6,6792,1787.97
2023-03-06,Tablet,Electronics,North,7,6804,1383.81
2024-09-20,Camera,Electronics,South,6,816,98.75
2022-07-10,Monitor,Accessories,North,6,5916,544.59
2022-06-17,Mouse,Accessories,South,5,5730,310.58
2024-05-13,Headphones,Accessories,East,7,8288,785.54
2022-06-24,Headphones,Accessories,South,2,2046,394.93
2022-06-05,Tablet,Electronics,East,9,5031,1149.48
2022-03-10,Keyboard,Accessories,South,9,1764,417.95
2022-07-23,Laptop,Electronics,South,8,1880,486.88
2023-12-25,Smartwatch,Electronics,West,2,200,10.45
2022-10-06,Mouse,Accessories,East,3,2688,476.77
2023-01-02,Laptop,Electronics,West,4,3216,213.81
2023-12-21,Camera,Electronics,East,8,8440,1504.18
2024-04-26,Tablet,Electronics,East,7,1582,208.42
2024-07-12,Laptop,Electronics,North,1,58,10.79
2022-03-26,Smartwatch,Electronics,West,8,608,163.18
2024-11-19,Smartphone,Electronics,North,3,183,41.82
2024-07-02,Monitor,Accessories,West,5,3105,744.26
2023-04-13,Monitor,Accessories,North,5,2450,485.18
2022-12-05,Laptop,Electronics,North,3,3024,622.29
2023-04-20,Printer,Office,East,4,3856,747.79
2024-03-11,Keyboard,Accessories,West,7,532,121.03
2023-02-19,Smartphone,Electronics,South,4,3152,307.62
2023-12-04,Monitor,Accessories,East,9,8586,1555.82
2022-10-21,Monitor,Accessories,South,2,1046,273.38
2022-02-15,Tablet,Electronics,West,4,3452,560.31
2022-03-12,Monitor,Accessories,West,4,2368,361.02
2022-10-20,Camera,Electronics,South,2,1924,422.25
2022-09-19,Laptop,Electronics,West,5,4580,1148.06
2024-11-02,Headphones,Accessories,East,5,3735,423.94
2023-05-13,Monitor,Accessories,North,4,2476,417.16
2023-07-13,Laptop,Electronics,South,2,162,16.51
2022-07-04,Printer,Office,West,3,258,38.03
2022-03-19,Keyboard,Accessories,East,4,3524,998.29
2023-05-27,Smartwatch,Electronics,South,8,6184,1796.9
2023-03-07,Monitor,Accessories,West,6,3750,645.69
2022-04-15,Mouse,Accessories,South,5,1465,424.64
2024-03-28,Camera,Electronics,North,4,4480,412.05
2024-02-29,Laptop,Electronics,North,8,1544,281.22
2024-01-21,Headphones,Accessories,North,9,7974,1181.04
2024-03-30,Printer,Office,East,5,5920,1679.15
2024-10-02,Smartwatch,Electronics,South,8,8792,2045.54
2023-12-18,Smartwatch,Electronics,East,1,294,52.37
2022-01-23,Camera,Electronics,East,7,1169,264.37
2024-02-14,Camera,Electronics,West,8,9232,880.52
2023-10-09,Headphones,Accessories,South,4,1396,135.48
2024-01-23,Camera,Electronics,North,9,10188,1408.18
2022-09-13,Monitor,Accessories,West,2,222,23.65
2024-04-03,Monitor,Accessories,West,2,1328,358.07
2024-11-06,Printer,Office,East,9,5085,488.63
2024-08-02,Mouse,Accessories,West,3,1245,229.73
2022-08-18,Tablet,Electronics,South,2,960,124.02
2024-03-03,Smartphone,Electronics,West,9,5553,329.79
2023-09-10,Keyboard,Accessories,North,2,1790,236.76
2024-07-11,Keyboard,Accessories,West,8,2712,247.84
2024-05-06,Laptop,Electronics,North,1,632,89.14
2022-01-13,Headphones,Accessories,South,8,4904,520.74
2022-12-05,Keyboard,Accessories,South,1,361,58.8
2022-02-11,Printer,Office,West,9,7290,841.07
2024-03-08,Smartwatch,Electronics,South,4,2052,181.64
2024-05-21,Mouse,Accessories,North,3,1842,112.85
2023-12-06,Mouse,Accessories,North,9,10593,2488.69
2022-08-28,Camera,Electronics,South,6,1218,129.36
2023-11-19,Mouse,Accessories,South,5,4240,426.41
2024-10-29,Keyboard,Accessories,East,2,226,38.52
2022-03-25,Camera,Electronics,East,6,5154,1072.8
2023-07-30,Mouse,Accessories,North,6,1236,304.88
2022-11-14,Tablet,Electronics,South,1,1179,159.42
2024-12-29,Printer,Office,West,5,2275,313.5
2023-05-21,Smartwatch,Electronics,North,7,6188,1231.3
2023-12-16,Headphones,Accessories,West,3,2946,666.99
2023-09-10,Headphones,Accessories,South,5,5085,1172.12
2022-05-02,Keyboard,Accessories,North,2,712,205.53
2023-02-03,Smartwatch,Electronics,East,6,648,62.25
2023-02-02,Mouse,Accessories,North,5,2735,483.2
2022-12-26,Printer,Office,North,6,2910,173.45
2022-05-15,Smartwatch,Electronics,South,1,263,69.39
2023-12-05,Smartphone,Electronics,North,2,876,66.68
2023-11-05,Mouse,Accessories,West,1,913,162.24
2024-10-13,Laptop,Electronics,South,9,594,93.92
2022-02-27,Headphones,Accessories,South,2,956,202.14
2024-06-17,Laptop,Electronics,East,7,7301,2026.43
2023-05-14,Headphones,Accessories,South,6,5754,1628.61
2022-06-21,Headphones,Accessories,East,4,1372,274.47
2022-07-08,Headphones,Accessories,North,8,920,214.27
2024-01-18,Smartphone,Electronics,North,3,885,150.79
2024-12-30,Camera,Electronics,North,1,379,39.41
2024-09-09,Headphones,Accessories,West,8,1024,201.92
2024-05-04,Keyboard,Accessories,West,4,4312,388.48
2023-06-06,Mouse,Accessories,East,5,5030,540.73
2022-01-31,Smartphone,Electronics,West,2,1438,315.83
2022-04-07,Keyboard,Accessories,South,1,419,108.36
2022-02-24,Headphones,Accessories,East,3,3519,935.72
2022-04-03,Tablet,Electronics,East,8,2912,451.97
2023-02-20,Smartphone,Electronics,North,5,4005,226.09
2023-08-22,Smartwatch,Electronics,South,5,2075,271.71
2023-02-23,Laptop,Electronics,South,2,120,7.74
2024-08-12,Camera,Electronics,North,4,564,32.8
2023-10-01,Smartwatch,Electronics,East,2,486,62.58
2023-04-15,Smartwatch,Electronics,East,2,1488,342.87
2023-02-24,Laptop,Electronics,West,6,3096,277.68
2022-11-04,Smartwatch,Electronics,West,8,6488,1845.07
2024-04-11,Smartwatch,Electronics,West,4,4284,848.44
2022-07-05,Smartwatch,Electronics,North,8,1864,110.81
2024-05-08,Camera,Electronics,West,5,4435,954.12
2024-10-03,Camera,Electronics,East,4,3296,460.98
2023-05-05,Mouse,Accessories,East,3,780,217.92
2022-06-02,Smartwatch,Electronics,East,7,4396,962.61
2023-05-02,Keyboard,Accessories,South,6,1362,202.68
2022-01-13,Mouse,Accessories,East,7,3843,378.03
2022-09-09,Printer,Office,East,2,2080,450.24
2022-04-07,Mouse,Accessories,South,5,1210,201.45
2023-11-15,Printer,Office,West,3,2316,356.5
2023-07-18,Monitor,Accessories,West,6,3366,614.22
2024-06-07,Tablet,Electronics,West,9,6507,1075.51
2024-05-14,Mouse,Accessories,South,1,384,35.36
2022-01-05,Laptop,Electronics,South,5,3625,563.95
2022-12-14,Tablet,Electronics,South,1,400,45.16
2022-02-22,Monitor,Accessories,North,5,2880,209.58
2023-03-28,Printer,Office,West,6,1608,302.32
2023-02-08,Headphones,Accessories,South,2,1574,196.84
2024-09-13,Keyboard,Accessories,East,3,2478,584.37
2024-09-20,Headphones,Accessories,East,8,8872,1486.58
2024-03-24,Printer,Office,East,8,2320,668.63
2023-07-29,Headphones,Accessories,West,3,171,9.02
2024-11-20,Keyboard,Accessories,South,8,4536,627.13
2024-06-09,Headphones,Accessories,South,3,1308,73.28
2022-10-27,Laptop,Electronics,North,4,4048,641.23
2022-05-29,Tablet,Electronics,East,9,4041,963.58
2024-05-24,Headphones,Accessories,South,5,5665,332.46
2023-11-29,Mouse,Accessories,South,6,6876,1029.92
2023-03-02,Monitor,Accessories,South,1,617,145.37
2022-09-15,Monitor,Accessories,South,6,1440,130.4
2024-04-17,Smartwatch,Electronics,East,8,472,116.36
2023-06-30,Laptop,Electronics,North,5,5640,1227.77
2022-10-26,Headphones,Accessories,West,6,2640,668.12
2024-07-13,Smartphone,Electronics,South,3,768,72.67
2024-02-22,Keyboard,Accessories,South,1,725,81.96
2024-04-28,Headphones,Accessories,North,8,1080,210.69
2024-10-30,Headphones,Accessories,South,1,393,40.34
2024-06-11,Smartwatch,Electronics,North,4,1264,371.92
2022-09-03,Headphones,Accessories,South,9,4797,1193.95
2022-03-27,Tablet,Electronics,East,8,2080,151.14
2022-02-16,Camera,Electronics,West,4,3812,312.8
2024-02-25,Mouse,Accessories,West,5,3695,463.57
2022-01-31,Mouse,Accessories,South,1,1159,344.22
2024-08-06,Tablet,Electronics,West,9,4149,605.52
2023-12-05,Keyboard,Accessories,East,2,1446,171.73
2024-07-24,Laptop,Electronics,South,1,225,48.82
2022-12-09,Headphones,Accessories,South,1,355,26.8
2023-09-15,Tablet,Electronics,West,7,3164,166.4
2022-10-28,Smartwatch,Electronics,East,1,498,38.67
2023-04-28,Headphones,Accessories,South,5,1315,217.79
2024-09-13,Headphones,Accessories,North,5,2805,438.89
2022-11-01,Monitor,Accessories,East,5,5180,726.62
2022-06-07,Camera,Electronics,North,5,4045,203.35
2024-06-22,Laptop,Electronics,North,9,8793,2262.43
2024-08-08,Headphones,Accessories,South,8,2592,526.38
2022-02-08,Keyboard,Accessories,East,7,7819,1708.84
2024-07-11,Smartwatch,Electronics,North,7,2919,325.35
2023-06-03,Printer,Office,South,3,768,85.37
2023-12-02,Smartphone,Electronics,West,2,1736,388.09
2023-07-18,Smartwatch,Electronics,South,7,6293,389.22
2024-03-21,Headphones,Accessories,South,6,3684,477.02
2024-12-24,Printer,Office,South,9,8370,1064.65
2023-08-24,Keyboard,Accessories,South,4,3788,875.54
2023-08-22,Laptop,Electronics,West,8,8296,1884.18
2022-10-10,Tablet,Electronics,West,5,325,21.01
2024-08-16,Camera,Electronics,North,2,2216,444.36
2022-01-31,Laptop,Electronics,North,8,7064,1873.02
2024-08-08,Mouse,Accessories,East,9,2538,575.41
2024-03-13,Headphones,Accessories,North,1,1151,77.22
2022-01-18,Keyboard,Accessories,East,1,717,137.27
2022-01-12,Smartwatch,Electronics,East,8,3048,444.3
2024-02-19,Keyboard,Accessories,South,3,2070,163.23
2023-08-14,Camera,Electronics,East,5,3630,537.93
2022-04-13,Tablet,Electronics,East,7,896,219.98
2024-02-29,Tablet,Electronics,East,7,1981,311.44
2023-07-16,Headphones,Accessories,West,6,7140,605.22
2023-04-13,Monitor,Accessories,North,5,1015,85.06
2024-08-12,Headphones,Accessories,North,4,524,52.31
2023-07-19,Smartwatch,Electronics,North,2,1678,372.78
2023-05-26,Tablet,Electronics,South,4,3260,969.76
2024-10-18,Headphones,Accessories,South,5,720,214.31
2024-05-04,Printer,Office,West,4,1792,417.99
2022-06-18,Tablet,Electronics,South,9,3096,505.08
2024-09-06,Keyboard,Accessories,South,5,1400,273.39
2023-02-05,Smartwatch,Electronics,North,4,508,37.94
2022-09-16,Tablet,Electronics,East,7,2646,380.83
2024-03-07,Mouse,Accessories,East,1,357,79.86
2023-12-28,Tablet,Electronics,North,1,373,53.15
2023-03-24,Smartphone,Electronics,East,1,266,55.52
2024-10-07,Smartphone,Electronics,North,4,344,25.7
2024-06-17,Smartphone,Electronics,North,7,1806,308.92
2023-03-10,Printer,Office,North,9,7281,396.28
2024-06-28,Smartwatch,Electronics,West,7,3094,463.72
2024-06-02,Keyboard,Accessories,East,2,252,67.37
2022-04-27,Camera,Electronics,East,9,2691,761.16
2024-04-26,Printer,Office,West,6,990,102.83
2022-06-05,Smartwatch,Electronics,South,4,3236,655.18
2022-04-27,Laptop,Electronics,East,4,1076,124.56
2022-08-10,Tablet,Electronics,North,4,1428,160.54
2022-04-22,Keyboard,Accessories,East,5,1000,292.04
2022-06-10,Smartwatch,Electronics,South,9,3429,998.82
2023-10-17,Monitor,Accessories,West,5,4730,1416.1
2023-11-04,Monitor,Accessories,South,6,6630,512.6
2024-10-22,Camera,Electronics,South,7,2296,138.93
2023-01-15,Monitor,Accessories,East,7,7420,1107.31
2022-04-23,Printer,Office,South,7,2338,531.5
2022-06-11,Keyboard,Accessories,South,7,4039,420.29
2023-05-19,Laptop,Electronics,East,2,990,76.87
2023-08-05,Laptop,Electronics,West,1,733,54.11
2024-01-24,Smartphone,Electronics,East,3,2421,334.61
2024-03-14,Keyboard,Accessories,East,8,832,214.81
2022-05-13,Smartwatch,Electronics,East,1,483,98.15
2023-02-27,Keyboard,Accessories,North,6,2508,480.48
2023-10-01,Keyboard,Accessories,North,7,4032,426.13
2022-04-15,Keyboard,Accessories,East,8,3208,840.97
2024-05-10,Smartwatch,Electronics,South,6,3402,857.61
2024-12-06,Headphones,Accessories,North,1,541,52.5
2022-02-08,Smartwatch,Electronics,West,7,1806,129.6
2024-08-03,Headphones,Accessories,South,3,2433,515.28
2023-11-10,Keyboard,Accessories,East,6,5880,454.19
2023-05-24,Mouse,Accessories,West,3,3375,451.5
2024-05-30,Tablet,Electronics,North,8,6960,1913.58
2024-08-06,Keyboard,Accessories,West,4,316,32.79
2022-10-10,Tablet,Electronics,North,9,1404,89.43
2024-03-08,Keyboard,Accessories,North,9,5823,478.22
2024-05-16,Headphones,Accessories,South,6,2790,719.15
2024-05-31,Tablet,Electronics,West,7,1169,69.41
2023-10-26,Printer,Office,East,8,6016,406.13
2022-10-15,Smartwatch,Electronics,North,7,7154,1177.51
2024-01-29,Keyboard,Accessories,West,2,370,102.74
2024-03-16,Monitor,Accessories,West,1,430,113.57
2022-04-28,Smartwatch,Electronics,West,1,946,280.53
2024-05-20,Tablet,Electronics,South,8,984,73.84
2022-11-26,Keyboard,Accessories,East,9,1467,372.17
2023-08-16,Smartphone,Electronics,South,4,2444,155.42
2023-11-02,Mouse,Accessories,North,9,8640,1254.3
2023-07-17,Smartwatch,Electronics,West,9,3861,536.04
2022-07-24,Keyboard,Accessories,North,1,868,60.12
2024-11-03,Laptop,Electronics,South,9,1746,260.5
2024-08-19,Printer,Office,South,1,915,129.08
2024-09-15,Smartwatch,Electronics,East,9,3591,423.0
2023-01-28,Camera,Electronics,East,6,2562,612.36
2022-11-28,Smartwatch,Electronics,West,9,5382,1037.04
2024-11-18,Smartwatch,Electronics,East,4,2792,170.96
2022-04-23,Headphones,Accessories,East,4,2160,631.9
2023-05-23,Monitor,Accessories,West,7,6377,1332.86
2024-05-17,Smartphone,Electronics,East,8,5264,1051.5
2023-12-18,Laptop,Electronics,North,2,1346,196.5
2023-08-19,Camera,Electronics,South,7,7301,1311.65
2023-04-20,Keyboard,Accessories,South,2,2016,198.26
2022-06-30,Laptop,Electronics,North,6,1266,220.5
2023-04-11,Mouse,Accessories,West,2,140,35.18
2024-07-22,Camera,Electronics,East,8,6520,1073.62
2022-02-19,Keyboard,Accessories,East,1,582,29.91
2024-03-10,Printer,Office,West,1,245,14.5
2024-04-27,Mouse,Accessories,South,1,504,143.12
2022-10-06,Monitor,Accessories,South,6,6834,1211.75
2022-10-01,Headphones,Accessories,West,8,5712,1191.02
2023-05-09,Laptop,Electronics,South,5,4485,347.99
2024-06-02,Headphones,Accessories,West,8,2304,291.46
2024-06-23,Mouse,Accessories,North,6,6576,815.56
2022-11-16,Keyboard,Accessories,South,9,10629,2843.54
2022-03-12,Camera,Electronics,East,1,706,153.59
2022-04-16,Headphones,Accessories,South,1,977,103.82
2023-04-16,Smartwatch,Electronics,South,4,776,73.16
2022-10-12,Tablet,Electronics,West,4,3932,309.43
2022-10-29,Keyboard,Accessories,East,3,1263,368.46
2022-08-01,Keyboard,Accessories,East,8,7064,745.24
2023-04-20,Keyboard,Accessories,West,4,4740,746.77
2024-03-25,Printer,Office,South,7,4522,1137.23
2023-12-28,Tablet,Electronics,South,7,2009,183.19
2024-04-18,Smartphone,Electronics,East,2,2110,548.12
2024-09-26,Mouse,Accessories,West,1,95,6.97
2023-11-19,Smartwatch,Electronics,East,1,384,83.58
2023-04-23,Tablet,Electronics,North,3,3471,200.08
2023-06-20,Tablet,Electronics,West,4,2048,507.01
2022-08-05,Monitor,Accessories,South,8,9296,2581.06
2022-05-28,Laptop,Electronics,West,8,5272,1188.16
2024-01-18,Headphones,Accessories,East,1,619,127.58
2023-04-27,Laptop,Electronics,North,1,448,53.2
2022-06-10,Keyboard,Accessories,North,9,5004,1313.13
2023-12-05,Keyboard,Accessories,North,4,4716,704.99
2022-05-11,Printer,Office,West,9,7506,827.17
2024-01-11,Keyboard,Accessories,North,7,4095,883.56
2024-07-31,Smartwatch,Electronics,North,7,4459,1037.27
2022-10-31,Tablet,Electronics,South,5,620,62.49
2022-08-17,Smartwatch,Electronics,West,2,2362,185.89
2022-03-28,Printer,Office,North,2,606,154.99
2024-07-26,Camera,Electronics,East,4,1084,134.42
2022-02-04,Laptop,Electronics,North,8,2880,315.87
2023-04-20,Laptop,Electronics,West,8,4544,727.05
2024-09-08,Mouse,Accessories,West,4,556,85.63
2023-11-30,Laptop,Electronics,North,5,505,71.97
2023-03-03,Tablet,Electronics,West,5,2595,774.2
2023-01-24,Headphones,Accessories,South,5,2820,737.68
2023-10-29,Keyboard,Accessories,East,2,1018,297.21
2023-03-04,Laptop,Electronics,East,4,944,176.56
2023-08-30,Tablet,Electronics,East,1,610,44.99
2024-05-25,Camera,Electronics,South,4,912,81.65
2023-04-02,Monitor,Accessories,West,9,10413,1738.63
2023-07-27,Printer,Office,West,8,2176,398.29
2022-01-04,Printer,Office,East,6,6108,1488.4
2024-02-14,Mouse,Accessories,West,2,1148,173.89
2024-05-01,Monitor,Accessories,East,8,8824,597.1
2022-06-17,Headphones,Accessories,North,5,2240,159.58
2022-02-17,Camera,Electronics,North,2,1312,386.79
2023-02-02,Laptop,Electronics,South,9,10620,2946.93
2024-09-30,Tablet,Electronics,East,2,2178,574.4
2024-05-12,Monitor,Accessories,East,3,1671,94.52
2024-07-28,Monitor,Accessories,East,3,2025,355.59
2024-11-01,Mouse,Accessories,East,6,2886,355.32
2024-07-27,Printer,Office,East,2,1868,307.32
2023-01-08,Headphones,Accessories,East,4,3280,826.94
2022-05-18,Tablet,Electronics,West,2,1768,375.86
2022-12-19,Camera,Electronics,West,7,6937,1753.02
2024-09-21,Smartwatch,Electronics,North,6,3012,307.47
2024-09-19,Headphones,Accessories,South,3,777,147.93
2024-02-16,Smartphone,Electronics,East,6,4056,452.14
2024-11-29,Printer,Office,South,4,3212,514.92
2024-08-03,Smartwatch,Electronics,West,1,952,179.4
2022-05-29,Smartphone,Electronics,North,3,1674,106.24
2024-02-13,Smartwatch,Electronics,East,5,4315,1019.91
2023-12-15,Mouse,Accessories,North,7,1722,162.39
2022-09-14,Keyboard,Accessories,South,5,2895,334.35
2023-07-28,Tablet,Electronics,North,2,1280,335.22
2022-04-10,Headphones,Accessories,East,5,4295,414.42
2022-08-07,Printer,Office,South,6,4434,306.63
2022-07-09,Keyboard,Accessories,North,6,3816,623.78
2024-04-09,Headphones,Accessories,East,7,6335,1137.08
2024-11-11,Mouse,Accessories,West,3,315,78.41
2024-11-27,Camera,Electronics,East,2,626,168.82
2024-05-23,Smartwatch,Electronics,South,1,1140,85.75
2022-11-16,Smartphone,Electronics,North,5,590,52.55
2022-04-21,Tablet,Electronics,East,1,631,99.31
2024-09-04,Monitor,Accessories,South,8,1944,134.94
2024-03-24,Smartphone,Electronics,North,6,5100,1461.79
2024-09-24,Keyboard,Accessories,South,6,1092,176.52
2023-08-12,Monitor,Accessories,West,7,4662,1007.43
2023-01-18,Headphones,Accessories,West,7,4312,1088.34
2022-10-20,Mouse,Accessories,North,6,4056,815.1
2023-11-23,Headphones,Accessories,North,3,534,120.53
2023-05-31,Printer,Office,South,5,3475,991.47
2023-07-11,Tablet,Electronics,South,5,4880,829.03
2024-10-25,Tablet,Electronics,West,8,8336,782.8
2023-05-08,Mouse,Accessories,North,8,9232,490.66
2022-01-07,Smartphone,Electronics,South,3,2031,466.25
2022-01-10,Smartwatch,Electronics,North,3,2412,640.35
2023-12-03,Smartphone,Electronics,East,1,1039,137.24
2023-01-03,Camera,Electronics,West,6,696,100.78
2024-06-26,Laptop,Electronics,North,8,6160,1617.32
2022-12-15,Camera,Electronics,East,3,447,58.4
2023-04-29,Keyboard,Accessories,West,6,6102,364.82
2024-04-03,Camera,Electronics,South,9,5085,1372.83
2024-08-16,Laptop,Electronics,North,7,3038,158.82
2024-03-11,Headphones,Accessories,West,1,882,215.24
2023-03-15,Monitor,Accessories,West,6,2490,720.06
2024-08-05,Camera,Electronics,North,1,635,101.09
2024-07-05,Laptop,Electronics,East,1,1083,152.5
2023-08-10,Keyboard,Accessories,West,6,720,144.26
2022-09-17,Printer,Office,West,3,3111,382.52
2022-04-09,Smartwatch,Electronics,North,6,1242,87.37
2023-08-02,Smartwatch,Electronics,West,5,5845,978.75
2023-03-29,Smartwatch,Electronics,West,1,835,131.7
2022-05-16,Monitor,Accessories,South,2,2314,305.42
2023-02-04,Smartwatch,Electronics,East,7,6041,776.09
2022-03-23,Mouse,Accessories,North,3,369,19.22
2022-08-12,Tablet,Electronics,West,5,1635,321.84
2022-04-07,Keyboard,Accessories,West,3,2067,465.39
2022-03-04,Smartphone,Electronics,West,6,7128,544.54
2024-04-24,Printer,Office,North,2,944,94.4
2022-06-10,Tablet,Electronics,East,5,5160,698.15
2022-06-18,Smartphone,Electronics,West,8,8032,1987.82
2024-12-16,Camera,Electronics,South,2,376,99.16
2024-06-22,Smartphone,Electronics,South,7,4144,426.39
2024-11-04,Camera,Electronics,South,4,2228,293.25
2022-11-15,Tablet,Electronics,West,1,1178,182.76
2024-04-27,Mouse,Accessories,North,5,2505,303.61
2024-02-28,Smartwatch,Electronics,West,4,1872,418.05
2023-12-29,Printer,Office,West,2,340,59.56
2023-03-08,Laptop,Electronics,West,1,589,158.85
2023-12-12,Laptop,Electronics,West,3,2598,560.82
2022-02-17,Tablet,Electronics,North,1,502,92.31
2024-01-24,Laptop,Electronics,South,3,3576,546.44
2023-02-07,Keyboard,Accessories,East,3,2412,468.27
2024-07-31,Printer,Office,West,5,1145,244.72
2022-02-03,Keyboard,Accessories,West,2,2116,159.3
2024-12-16,Laptop,Electronics,North,1,707,100.16
2022-11-11,Mouse,Accessories,South,9,657,109.39
2024-10-14,Laptop,Electronics,South,5,5345,1060.46
2024-01-27,Tablet,Electronics,South,8,4032,251.05
2022-08-30,Camera,Electronics,South,4,3840,552.57
2023-01-23,Monitor,Accessories,East,5,575,47.35
2023-01-02,Laptop,Electronics,West,9,9315,1808.68
2024-11-25,Mouse,Accessories,East,7,3423,435.06
2023-11-07,Monitor,Accessories,South,6,3942,748.74
2024-07-15,Laptop,Electronics,South,2,574,70.16
2024-06-04,Headphones,Accessories,North,6,3024,336.28
2022-03-02,Headphones,Accessories,North,7,952,215.51
2023-11-25,Smartphone,Electronics,West,9,9090,937.69
2022-05-10,Tablet,Electronics,West,2,1166,170.11
2024-01-09,Keyboard,Accessories,South,3,2925,433.95
2023-12-25,Camera,Electronics,South,5,3455,867.55
2022-12-06,Smartphone,Electronics,North,2,1614,331.3
2024-08-07,Mouse,Accessories,West,7,1771,171.26
2023-01-06,Printer,Office,South,6,5658,1504.97
2024-09-25,Mouse,Accessories,East,9,8460,1515.06
2023-11-26,Printer,Office,West,5,1925,570.93
2024-02-02,Laptop,Electronics,North,6,2196,572.17
2024-07-05,Keyboard,Accessories,East,2,1696,500.56
2023-11-16,Printer,Office,South,9,6813,1966.66
2024-10-19,Keyboard,Accessories,North,5,3670,790.67
